Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,NoSeniorCitizen_Contract_Month-to-month,PaymentMethod0_Contract_Month-to-month0,InternetService_Fiber optic,StreamingTV_NoInternetService,No_OB_DP_TS,TotalServices,SenCit_Dependents,Partner_Dependents,SenCit_Partner,SenCit_Contract,SenCit_TechSupport,SenCit_PayMeth,Contract_mean_totCharges,Contract_totCharges_diff,PayMeth_mean_monthCharges,PayMeth_monthCharges_diff,Tenure_cat,MonthlyCharges_cat
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,0,66.65,520.95,0,0,1,1,1,1,1,1,0,0,0,0,2,0,1370.9231314432975,-849.9731314432975,62.961703124999964,3.6882968750000416,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.6,87.9,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1283.0231314432974,66.7036565324568,-20.103656532456803,0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.6,20.6,1,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1350.3231314432976,62.961703124999964,-42.36170312499996,0,0
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,5430.35,0,1,0,0,0,1,1,2,1,2,1,1,2,1,3018.965635738831,2411.384364261169,66.7036565324568,27.9963434675432,4,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,1,65.55,4807.45,0,1,0,0,1,1,1,0,0,0,0,2,2,1,3683.643191800877,1123.8068081991228,66.7036565324568,-1.1536565324568073,5,0
1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,1,79.5,868.5,1,0,1,0,0,1,0,2,1,2,1,0,0,1,1370.9231314432975,-502.4231314432975,66.7036565324568,12.796343467543196,0,0
0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,0,41.9,1875.25,0,1,0,0,1,1,1,0,0,0,0,2,2,0,3683.643191800877,-1808.393191800877,62.961703124999964,-21.061703124999966,3,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,0,20.4,1090.65,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-1928.3156357388311,62.961703124999964,-42.561703124999966,4,0
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,0,94.45,2653.65,1,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,1282.7268685567026,62.961703124999964,31.48829687500004,2,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,0,1,0,0,0,1,1,2,1,2,1,1,2,1,3018.965635738831,4518.534364261169,66.7036565324568,38.1963434675432,5,0
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0,1,0,0,1,0,1,7,1,0,1,3,2,2,3683.643191800877,-2715.743191800877,66.7036565324568,-47.1036565324568,4,0
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,81.5,162.55,0,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-1208.3731314432976,62.961703124999964,18.538296875000036,0,0
0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,0,24.2,914.6,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2104.3656357388313,62.961703124999964,-38.76170312499997,3,0
1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,1,20.4,743.5,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-2940.143191800877,66.7036565324568,-46.303656532456806,3,0
1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,0,56.1,946.95,0,1,0,0,1,1,1,1,0,0,0,1,0,0,3018.965635738831,-2072.0156357388314,62.961703124999964,-6.861703124999963,1,0
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,0,49.95,810.2,1,0,1,1,1,1,1,0,0,1,1,0,2,0,1370.9231314432975,-560.7231314432975,62.961703124999964,-13.011703124999961,1,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2781.2656357388314,66.7036565324568,-46.65365653245681,0,0
0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,0,1,0,0,1,1,2,1,2,1,0,2,1,1370.9231314432975,-162.5731314432976,66.7036565324568,22.9463434675432,1,0
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,0,25.45,84.2,0,0,1,1,1,0,1,7,1,1,0,0,1,0,1370.9231314432975,-1286.7231314432975,62.961703124999964,-37.51170312499997,0,0
1,1,0,0,20,1,2,1,0,0,2,0,2,2,0,1,0,98.55,1842.8,1,0,0,1,0,1,1,2,1,0,1,1,1,1,1370.9231314432975,471.87686855670245,62.961703124999964,35.58829687500003,1,0
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,0,54.75,2348.45,0,1,0,0,1,1,1,0,0,0,0,1,2,0,3018.965635738831,-670.5156357388314,62.961703124999964,-8.211703124999964,3,0
1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,0,94.1,2322.85,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,951.9268685567024,62.961703124999964,31.13829687500003,2,0
1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,1,104.9,5913.95,0,0,0,0,0,1,1,2,1,0,1,1,3,2,1370.9231314432975,4543.0268685567025,66.7036565324568,38.1963434675432,4,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,0,19.25,864.2,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2819.443191800877,62.961703124999964,-43.711703124999964,3,0
1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,0,69.1,4096.9,0,1,0,0,1,1,1,1,0,1,1,1,2,0,3018.965635738831,1077.9343642611684,62.961703124999964,6.13829687500003,4,0
1,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,1,19.55,819.95,0,1,0,0,1,0,1,7,1,1,0,2,1,1,3683.643191800877,-2863.693191800877,66.7036565324568,-47.15365653245681,3,0
1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,0,56.3,628.65,0,0,1,1,1,1,0,1,1,2,1,0,0,0,1370.9231314432975,-742.2731314432975,62.961703124999964,-6.661703124999967,1,0
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1777.6,0,1,0,0,1,0,1,7,0,0,0,2,1,1,3683.643191800877,-1906.0431918008771,66.7036565324568,-41.953656532456804,5,0
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,20.35,178.7,0,0,1,1,1,0,1,7,1,1,0,0,1,0,1370.9231314432975,-1192.2231314432975,62.961703124999964,-42.61170312499996,0,0
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,0,51.65,524.5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-846.4231314432975,62.961703124999964,-11.311703124999966,0,0
1,0,1,1,18,0,1,0,0,2,2,0,2,0,1,0,1,46.4,812.4,0,1,0,0,1,1,1,0,1,2,1,1,0,1,3018.965635738831,-2206.565635738831,66.7036565324568,-20.303656532456806,1,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,0,99.85,2331.3,1,0,1,1,0,1,1,2,1,2,1,0,2,0,1370.9231314432975,960.3768685567027,62.961703124999964,36.88829687500003,1,0
1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,0,99.0,4744.35,0,1,0,0,0,1,1,2,1,0,1,2,1,1,3018.965635738831,1725.3843642611691,62.961703124999964,36.038296875000036,4,0
1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,1,59.15,336.7,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1034.2231314432975,66.7036565324568,-7.553656532456806,0,0
0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,0,94.2,1608.15,0,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,237.22686855670258,62.961703124999964,31.23829687500004,1,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,70.2,760.05,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-610.8731314432976,62.961703124999964,7.238296875000039,0,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,1,1,1,106.1,7848.5,0,1,0,0,0,1,1,2,1,2,1,1,0,1,3018.965635738831,4829.534364261169,66.7036565324568,39.39634346754319,5,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,0,20.15,387.7,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3295.9431918008772,62.961703124999964,-42.811703124999966,1,0
1,0,0,0,54,1,2,1,0,2,0,0,0,0,0,1,1,79.85,4308.25,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,2937.3268685567027,66.7036565324568,13.14634346754319,4,0
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,0,89.95,1682.4,0,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,311.4768685567026,62.961703124999964,26.98829687500004,1,0
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,74.9,136.05,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1234.8731314432976,62.961703124999964,11.938296875000042,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.95,44.95,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1325.9731314432975,62.961703124999964,-18.01170312499996,0,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,0,78.95,927.35,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-443.5731314432975,62.961703124999964,15.988296875000039,1,0
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,100.95,329.95,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-1040.9731314432975,62.961703124999964,37.98829687500004,0,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.85,0.0,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3683.643191800877,62.961703124999964,-43.11170312499996,0,0
1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1842.7,0,1,0,0,1,1,1,0,0,1,1,2,2,1,3683.643191800877,-1840.943191800877,66.7036565324568,-26.303656532456806,3,0
0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,1,108.75,5431.9,0,0,0,0,0,1,1,2,1,1,2,1,1,2,1370.9231314432975,4060.9768685567024,66.7036565324568,42.046343467543196,4,0
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,0,100.2,2983.8,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,1612.8768685567027,62.961703124999964,37.23829687500004,2,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1326.0231314432974,62.961703124999964,-18.061703124999966,0,0
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,0,107.05,2172.05,0,0,0,1,0,1,1,2,1,1,2,1,3,1,1370.9231314432975,801.1268685567027,62.961703124999964,44.08829687500003,1,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,0,20.25,174.65,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-3508.993191800877,62.961703124999964,-42.711703124999964,0,0
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,74.4,434.1,1,0,0,1,0,1,1,2,1,0,1,1,1,1,1370.9231314432975,-936.8231314432975,62.961703124999964,11.438296875000042,0,0
0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,55.5,227.35,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1143.5731314432976,66.7036565324568,-11.203656532456804,0,0
0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,0,109.55,4830.25,1,1,0,0,0,1,1,2,1,1,2,2,3,1,3018.965635738831,1811.2843642611688,62.961703124999964,46.58829687500003,3,0
0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,0,99.4,5025.0,0,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,3654.0768685567027,62.961703124999964,36.43829687500004,4,0
0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,0,84.4,1936.85,0,0,1,1,0,1,1,2,1,2,1,0,2,0,1370.9231314432975,565.9268685567024,62.961703124999964,21.43829687500004,1,0
1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,0,29.9,92.25,0,0,1,1,1,1,1,0,0,1,1,0,2,0,1370.9231314432975,-1278.6731314432975,62.961703124999964,-33.061703124999966,0,0
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,1406.65,0,0,1,0,0,1,1,2,1,1,0,0,0,1,1370.9231314432975,35.726868556702584,66.7036565324568,13.846343467543193,1,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,0,20.15,163.7,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2855.2656357388314,62.961703124999964,-42.811703124999966,0,0
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0,0,0,0,0,1,0,2,1,1,2,1,1,2,1370.9231314432975,4708.076868556703,66.7036565324568,27.9463434675432,5,0
1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,0,60.1,60.1,1,0,1,1,1,1,1,1,0,0,0,0,2,0,1370.9231314432975,-1310.8231314432976,62.961703124999964,-2.8617031249999627,0,0
0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,1,93.4,5435.6,1,0,1,0,0,1,1,2,1,2,1,0,0,1,1370.9231314432975,4064.676868556703,66.7036565324568,26.6963434675432,4,0
1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,0,75.4,3865.45,0,1,0,0,1,1,1,1,0,1,1,1,0,0,3018.965635738831,846.4843642611686,62.961703124999964,12.438296875000042,4,0
0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,184.72686855670258,66.7036565324568,28.89634346754319,1,0
1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,0,107.95,318.6,0,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,-1052.3231314432974,62.961703124999964,44.98829687500004,0,0
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.85,450.65,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2568.315635738831,66.7036565324568,-45.8536565324568,1,0
0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3973.2,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,2602.2768685567025,66.7036565324568,21.4463434675432,3,0
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,0,93.85,93.85,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1277.0731314432976,62.961703124999964,30.88829687500003,0,0
0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,0,95.65,5471.75,0,1,0,0,0,1,1,2,1,1,2,2,3,1,3018.965635738831,2452.784364261169,62.961703124999964,32.68829687500004,4,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2600.643191800877,66.7036565324568,-47.303656532456806,4,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,0,44.35,927.15,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-443.77313144329753,62.961703124999964,-18.611703124999963,1,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,3211.2,0,1,0,0,1,1,1,1,1,2,1,1,0,1,3018.965635738831,192.2343642611686,66.7036565324568,11.64634346754319,3,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,0,1,0,0,1,1,1,1,1,2,1,2,2,1,3683.643191800877,2603.656808199123,66.7036565324568,23.596343467543193,5,0
1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9,5023.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,3018.965635738831,2004.0343642611688,66.7036565324568,10.196343467543201,5,0
0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,0,54.3,654.5,0,0,1,1,1,1,1,1,0,0,0,0,2,0,1370.9231314432975,-716.4231314432975,62.961703124999964,-8.661703124999967,1,0
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,0,1,0,0,1,1,1,1,0,1,1,2,2,1,3683.643191800877,3175.406808199123,66.7036565324568,28.096343467543193,5,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,0,19.7,263.65,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3419.993191800877,62.961703124999964,-43.26170312499997,1,0
0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,0,35.0,553.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1370.9231314432975,-817.9231314432975,62.961703124999964,-27.961703124999964,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.2,69.2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1301.7231314432975,62.961703124999964,6.238296875000039,0,0
0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,0,85.45,1451.6,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,80.6768685567024,62.961703124999964,22.48829687500004,1,0
1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,1,103.5,6548.65,0,0,0,0,0,1,1,2,1,0,1,1,1,2,1370.9231314432975,5177.726868556702,66.7036565324568,36.796343467543196,5,0
0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,0,64.0,370.25,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,-1000.6731314432975,62.961703124999964,1.0382968750000359,0,0
1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,0,41.35,107.25,0,0,1,1,1,1,1,0,0,0,0,0,2,0,1370.9231314432975,-1263.6731314432975,62.961703124999964,-21.611703124999963,0,0
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,0,1,0,0,0,1,1,2,0,1,1,2,0,1,3683.643191800877,2383.7568081991226,66.7036565324568,34.4463434675432,5,0
0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,0,89.45,853.1,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,-517.8231314432975,62.961703124999964,26.48829687500004,0,0
0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,0,1,0,0,0,1,1,2,0,1,1,2,2,1,3683.643191800877,1170.6568081991231,66.7036565324568,42.1963434675432,3,0
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,1,0,1,0,0,1,1,2,0,1,1,0,0,1,1370.9231314432975,-1127.9731314432975,66.7036565324568,24.796343467543196,0,0
1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,0,84.3,2281.6,0,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,910.6768685567024,62.961703124999964,21.338296875000033,2,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.15,84.5,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1286.4231314432975,62.961703124999964,-42.811703124999966,0,0
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,0,88.85,1594.75,0,0,1,1,0,1,1,2,0,1,1,0,2,0,1370.9231314432975,223.8268685567025,62.961703124999964,25.88829687500003,1,0
1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,80.0,80.0,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-1290.9231314432975,62.961703124999964,17.038296875000036,0,0
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,0,105.2,6936.85,0,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,5565.926868556703,62.961703124999964,42.23829687500004,5,0
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.45,159.2,0,0,1,0,1,0,1,7,1,1,0,0,1,1,1370.9231314432975,-1211.7231314432975,66.7036565324568,-47.2536565324568,0,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2929.143191800877,66.7036565324568,-47.2536565324568,3,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.75,44.75,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1326.1731314432975,62.961703124999964,-18.211703124999964,0,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,1,24.0,269.65,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-3413.993191800877,66.7036565324568,-42.703656532456804,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.35,69.35,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1301.5731314432976,62.961703124999964,6.38829687500003,0,0
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2438.6,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,1067.6768685567024,66.7036565324568,17.596343467543193,2,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,0,19.75,1344.5,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2339.143191800877,62.961703124999964,-43.211703124999964,5,0
0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,273.25,0,0,1,0,1,1,0,1,1,2,1,0,0,1,1370.9231314432975,-1097.6731314432975,66.7036565324568,-17.7536565324568,0,0
0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,1,90.35,6563.4,0,1,0,0,0,1,1,2,1,2,1,2,2,1,3683.643191800877,2879.7568081991226,66.7036565324568,23.64634346754319,5,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44.05,44.05,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1326.8731314432976,66.7036565324568,-22.653656532456807,0,0
0,0,0,0,17,1,2,2,1,1,1,1,1,1,0,0,0,24.8,475.25,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-895.6731314432975,62.961703124999964,-38.16170312499996,1,0
0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,0,110.5,7752.05,0,1,0,0,0,1,1,2,0,1,1,2,2,0,3683.643191800877,4068.406808199123,62.961703124999964,47.538296875000036,5,0
1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,0,89.65,2623.65,0,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,1252.7268685567026,62.961703124999964,26.68829687500004,2,0
0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,0,110.5,6139.5,0,1,0,0,0,1,1,2,1,0,1,2,1,1,3018.965635738831,3120.534364261169,62.961703124999964,47.538296875000036,4,0
1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,0,0,0,0,0,1,0,2,1,0,1,1,1,2,1370.9231314432975,1224.9268685567024,66.7036565324568,23.796343467543196,2,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,0,19.7,220.35,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1150.5731314432976,62.961703124999964,-43.26170312499997,1,0
1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,0,49.15,2550.9,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1370.9231314432975,1179.9768685567026,62.961703124999964,-13.811703124999966,4,0
0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,-447.4231314432975,66.7036565324568,31.596343467543193,0,0
1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,0,20.55,184.95,0,1,0,0,1,0,1,7,0,1,1,1,1,0,3018.965635738831,-2834.0156357388314,62.961703124999964,-42.41170312499996,0,0
0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.55,3930.6,0,0,0,1,0,1,1,2,1,1,2,1,1,1,1370.9231314432975,2559.676868556702,62.961703124999964,32.58829687500003,3,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1378.75,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2304.893191800877,66.7036565324568,-46.90365653245681,5,0
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0,1,0,0,0,1,1,2,0,0,0,2,2,1,3683.643191800877,2488.356808199123,66.7036565324568,19.6963434675432,5,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,50.1,50.1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1320.8231314432976,62.961703124999964,-12.861703124999963,0,0
1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,1,104.55,5794.65,1,1,0,0,0,1,1,2,2,2,2,2,1,2,3018.965635738831,2775.6843642611684,66.7036565324568,37.84634346754319,4,0
1,0,1,1,70,1,2,1,0,2,0,0,2,2,2,0,1,98.3,6859.5,1,1,0,0,0,1,1,2,1,2,1,2,0,1,3683.643191800877,3175.856808199123,66.7036565324568,31.596343467543193,5,0
0,1,1,0,62,1,0,0,2,0,2,2,2,2,2,1,1,79.95,4819.75,0,1,0,0,1,1,1,1,1,1,2,3,3,2,3683.643191800877,1136.106808199123,66.7036565324568,13.246343467543198,5,0
0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,0,105.95,1348.9,1,1,0,0,0,1,1,2,0,1,1,1,2,0,3018.965635738831,-1670.0656357388311,62.961703124999964,42.98829687500004,1,0
0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,0,39.85,1434.6,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1370.9231314432975,63.6768685567024,62.961703124999964,-23.111703124999963,2,0
0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,0,66.05,1652.4,0,0,0,1,1,1,1,1,1,0,1,1,3,1,1370.9231314432975,281.4768685567026,62.961703124999964,3.088296875000033,2,0
1,0,0,0,20,1,0,1,2,2,2,2,2,2,0,1,1,108.2,2203.7,0,0,1,0,0,1,1,2,0,0,0,0,2,1,1370.9231314432975,832.7768685567023,66.7036565324568,41.4963434675432,1,0
0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,19.65,494.9,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-3188.743191800877,66.7036565324568,-47.053656532456806,2,0
0,0,1,1,48,1,0,1,2,0,2,0,2,2,1,1,1,99.7,4977.2,0,1,0,0,0,1,1,2,1,2,1,1,0,1,3018.965635738831,1958.2343642611686,66.7036565324568,32.9963434675432,4,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,0,20.35,76.35,1,0,1,1,1,0,1,7,1,2,1,0,1,0,1370.9231314432975,-1294.5731314432976,62.961703124999964,-42.61170312499996,0,0
